#{"t_start": 1661092150.4813974, "env_id": null}
r,l,t
5.576667,7,25481.646203
4.9,7,25504.668297
6.44,7,25527.278502
6.686667,7,25550.323791
5.936667,7,25573.529524
3.186667,7,25596.466281
6.183333,7,25619.057382
4.526667,7,25642.479807
5.526667,7,25666.185281
7.726667,7,25689.569013
6.663333,7,25712.336395
4.106667,7,25735.329062
7.01,7,25759.075499
3.633333,7,25781.594911
3.613333,7,25804.057321
3.806667,7,25827.082134
7.0,7,25849.852337
10.44,7,25873.247134
3.666667,7,25895.749594
8.34,7,25919.362316
6.57,7,25941.92814
10.253333,7,25965.653844
3.976667,7,25988.458676
6.603333,7,26011.026767
6.79,7,26034.445518
2.903333,7,26057.126553
7.583333,7,26080.970478
7.67,7,26104.735585
4.01,7,26127.327061
4.24,7,26150.804909
5.64,7,26173.836056
9.503333,7,26197.181826
4.046667,7,26219.692797
6.733333,7,26242.164948
9.026667,7,26266.087226
5.59,7,26288.962971
3.483333,7,26312.380172
5.736667,7,26335.364623
5.046667,7,26358.005055
3.936667,7,26380.576731
6.91,7,26403.985699
7.173333,7,26426.784512
4.666667,7,26450.095742
1.563333,7,26472.58745
5.136667,7,26495.132042
5.443333,7,26518.020385
4.076667,7,26541.008185
7.606667,7,26563.835947
7.18,7,26586.420857
6.823333,7,26608.881936
3.2,7,26632.052333
5.333333,7,26654.700421
5.946667,7,26677.977049
3.586667,7,26700.950561
6.926667,7,26723.907351
7.506667,7,26747.202582
5.41,7,26769.953182
1.786667,7,26792.470503
3.98,7,26815.108413
5.76,7,26837.82247
4.846667,7,26860.560146
5.56,7,26883.776169
5.13,7,26907.474844
4.563333,7,26930.193784
0.936667,7,26952.693906
5.873333,7,26976.226995
3.743333,7,26998.676497
3.96,7,27021.825528
5.153333,7,27044.482442
4.72,7,27067.113005
4.796667,7,27090.11706
2.636667,7,27113.060313
7.353333,7,27136.563587
4.966667,7,27159.107236
4.293333,7,27181.670224
5.736667,7,27204.801446
7.166667,7,27228.523235
4.533333,7,27251.321126
0.226667,7,27273.754943
4.336667,7,27296.15402
6.946667,7,27319.000461
3.613333,7,27341.425899
7.64,7,27364.93793
6.673333,7,27388.109766
5.28,7,27410.724286
2.616667,7,27433.2386
7.84,7,27456.470106
5.236667,7,27479.324698
4.96,7,27501.999363
5.63,7,27524.582785
4.246667,7,27547.151945
6.693333,7,27570.414182
3.226667,7,27593.083545
5.81,7,27615.719123
3.5,7,27638.20527
6.366667,7,27661.633131
5.463333,7,27684.366409
3.536667,7,27706.752332
6.453333,7,27729.726271
4.936667,7,27753.416993
6.54,7,27777.164264
5.53,7,27800.014263
4.223333,7,27822.555298
3.936667,7,27845.193257
5.37,7,27867.701529
3.866667,7,27890.058348
4.146667,7,27913.161511
6.55,7,27936.580149
6.593333,7,27960.034964
5.673333,7,27983.02586
7.726667,7,28006.396379
5.026667,7,28029.904604
5.476667,7,28052.463329
2.63,7,28074.867124
6.803333,7,28097.723443
6.263333,7,28121.020622
3.51,7,28144.41667
7.076667,7,28168.164884
-6.0,7,28191.129518
-6.0,7,28214.110877
-6.0,7,28237.050254
-6.0,7,28259.920096
-6.0,7,28282.95558
-6.0,7,28306.071968
-6.0,7,28329.09976
-6.0,7,28352.113131
-6.0,7,28375.125188
-6.0,7,28398.340115
-6.0,7,28421.338826
-6.0,7,28444.259437
-6.0,7,28467.35515
-6.0,7,28490.389855
-6.0,7,28513.423717
-6.0,7,28536.67689
-6.0,7,28559.762445
-6.0,7,28582.794644
-6.0,7,28605.730598
-6.0,7,28628.738781
-6.0,7,28651.747566
-6.0,7,28674.766977
-6.0,7,28697.988336
-6.0,7,28721.108259
-6.0,7,28744.209481
-6.0,7,28767.269459
-6.0,7,28790.291718
-6.0,7,28813.203884
-6.0,7,28836.214799
-6.0,7,28859.405158
-6.0,7,28882.482175
-6.0,7,28905.516248
-6.0,7,28928.527876
